INTERGROUP,Anomes,Modal,Empresa,TotVlrFreBru,NFserv.Valor,Servicos.Valor,Armazenagem.Valor,ND.Frete_Bruto,NDC.Valor,ValorFinanceiro
N,2025-jan,AEREO,FARMA,"7299,98",0,0,0,0,0,"7299,98"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 370.507,84",0,0,0,"370507,84"
S,2025-fev,RODOVIARIO,INTEC,"2539161,9",0,0,0,0,0,"2539161,87"
N,2025-mar,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 7.028,30",0,0,"7028,3"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 361.542,27",0,0,0,"361542,27"
N,2025-jan,AEREO,FARMA,"14343,12",0,0,0,0,0,"14343,12"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$490.617,50",0,0,0,"490617,5"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$56.803,34",0,0,0,"56803,34"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$33.678,06",0,0,0,"33678,06"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$206.855,00",0,0,0,206855
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$229.257,20",0,0,0,"229257,2"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$1.782,50",0,0,0,"1782,5"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$1.103,68",0,0,0,"1103,68"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 75.039,98",0,0,0,"75039,98"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$401,09",0,0,0,"401,09"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$9.801,80",0,0,0,"9801,8"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$251.598,50",0,0,0,"251598,5"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$120.631,30",0,0,0,"120631,3"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$5.512,54",0,0,0,"5512,54"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$90.289,41",0,0,0,"90289,41"
N,2025-jan,RODOVIARIO,FARMA,0,"R$ 804,21",0,0,0,0,"804,21"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$242.270,70",0,0,0,"242270,7"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$215.433,70",0,0,0,"215433,7"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$60.895,12",0,0,0,"60895,12"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$65.409,56",0,0,0,"65409,56"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$741.775,30",0,0,0,"741775,3"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$56.277,60",0,0,0,"56277,6"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$69.571,20",0,0,0,"69571,2"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$447.647,90",0,0,0,"447647,9"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 672.504,54",0,0,0,"672504,54"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$659.957,60",0,0,0,"659957,6"
N,2025-jan,RODOVIARIO,FARMA,"105421,77",0,0,0,0,0,"105421,77"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$7.182,95",0,0,0,"7182,95"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$24.260,12",0,0,0,"24260,12"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$201.852,80",0,0,0,"201852,8"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$6.937,69",0,0,0,"6937,69"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$246.658,60",0,0,0,"246658,6"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$125.575,70",0,0,0,"125575,7"
N,2025-mar,AEREO,INTEC,"2351,62",0,0,0,0,0,"2351,62"
N,2025-mar,AEREO,INTEC,"79849,26",0,0,0,0,0,"79849,26"
N,2025-mar,AEREO,INTEC,"11242,63",0,0,0,0,0,"11242,63"
N,2025-mar,AEREO,INTEC,"2724,28",0,0,0,0,0,"2724,28"
N,2025-fev,AEREO,FARMA,"36653,88",0,0,0,0,0,"36653,88"
N,2025-mar,AEREO,INTEC,"1586,92",0,0,0,0,0,"1586,92"
N,2025-mar,AEREO,FARMA,"6696,68",0,0,0,0,0,"6696,68"
N,2025-mar,AEREO,FARMA,"469177,07",0,0,0,0,0,"469177,07"
N,2025-mar,AEREO,INTEC,"174,62",0,0,0,0,0,"174,62"
N,2025-mar,AEREO,INTEC,"31344,82",0,0,0,0,0,"31344,82"
N,2025-mar,AEREO,INTEC,"6233,4",0,0,0,0,0,"6233,4"
S,2025-mar,AEREO,INTEC,"923137,52",0,0,0,0,0,"923137,52"
S,2025-mar,AEREO,INTEC,"215869,36",0,0,0,0,0,"215869,36"
S,2025-mar,AEREO,INTEC,"82459,34",0,0,0,0,0,"82459,34"
S,2025-mar,AEREO,INTEC,"463,53",0,0,0,0,0,"463,53"
N,2025-mar,AEREO,FARMA,"54026,7",0,0,0,0,0,"54026,7"
N,2025-mar,AEREO,INTEC,"22198,34",0,0,0,0,0,"22198,34"
N,2025-mar,AEREO,INTEC,"68695,37",0,0,0,0,0,"68695,37"
N,2025-mar,AEREO,FARMA,"73990,95",0,0,0,0,0,"73990,95"
N,2025-mar,AEREO,INTEC,"102519,72",0,0,0,0,0,"102519,72"
N,2025-mar,AEREO,FARMA,"191587,2",0,0,0,0,0,"191587,2"
N,2025-mar,AEREO,FARMA,"186506,32",0,0,0,0,0,"186506,32"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$14.382,00",0,0,0,14382
N,2025-mar,AEREO,FARMA,"246885,35",0,0,0,0,0,"246885,35"
N,2025-mar,AEREO,FARMA,"14605,47",0,0,0,0,0,"14605,47"
N,2025-mar,AEREO,FARMA,"564,1",0,0,0,0,0,"564,1"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$ 8.410,24",0,0,0,"8410,24"
N,2025-mar,AEREO,FARMA,"37157,23",0,0,0,0,0,"37157,23"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$42.051,28",0,0,0,"42051,28"
N,2025-mar,AEREO,FARMA,"13704,07",0,0,0,0,0,"13704,07"
N,2025-mar,AEREO,FARMA,"11477,71",0,0,0,0,0,"11477,71"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$5.509,77",0,0,0,"5509,77"
N,2025-mar,AEREO,FARMA,"237695,43",0,0,0,0,0,"237695,43"
N,2025-mar,AEREO,INTEC,"14048,37",0,0,0,0,0,"14048,37"
N,2025-mar,AEREO,INTEC,"180718,51",0,0,0,0,0,"180718,51"
N,2025-mar,RODOVIARIO,FARMA,"104164,76",0,0,0,0,0,"104164,76"
N,2025-mar,RODOVIARIO,INTEC,"208397,64",0,0,0,0,0,"208397,64"
N,2025-mar,RODOVIARIO,FARMA,"142137,27",0,0,0,0,0,"142137,27"
N,2025-mar,RODOVIARIO,FARMA,"9495,67",0,0,0,0,0,"9495,67"
N,2025-mar,RODOVIARIO,FARMA,0,"R$ 29.383,05",0,0,0,0,"29383,05"
N,2025-mar,RODOVIARIO,FARMA,"831281,66",0,0,0,0,0,"831281,66"
N,2025-mar,RODOVIARIO,INTEC,"81083,97",0,0,0,0,0,"81083,97"
N,2025-mar,RODOVIARIO,INTEC,"471435,14",0,0,0,0,0,"471435,14"
N,2025-mar,RODOVIARIO,FARMA,"189623,84",0,0,0,0,0,"189623,84"
N,2025-mar,RODOVIARIO,FARMA,"64,99",0,0,0,0,0,"64,99"
N,2025-mar,RODOVIARIO,FARMA,"735065,85",0,0,0,0,0,"735065,85"
N,2025-mar,RODOVIARIO,INTEC,"858832,65",0,0,0,0,0,"858832,64999999"
N,2025-mar,RODOVIARIO,INTEC,0,"R$ 606,32",0,0,0,0,"606,32"
N,2025-fev,RODOVIARIO,FARMA,"107645,79",0,0,0,0,0,"107645,79"
N,2025-mar,RODOVIARIO,FARMA,"24983,11",0,0,0,0,0,"24983,11"
N,2025-mar,RODOVIARIO,FARMA,"9518,93",0,0,0,0,0,"9518,9299999998"
N,2025-fev,RODOVIARIO,INTEC,0,"R$147,04",0,0,0,0,"147,04"
N,2025-mar,RODOVIARIO,FARMA,"493088,61",0,0,0,0,0,"493088,61"
N,2025-fev,RODOVIARIO,FARMA,"269721,25",0,0,0,0,0,"269721,25"
N,2025-mar,RODOVIARIO,INTEC,"4417,16",0,0,0,0,0,"4417,16"
N,2025-fev,RODOVIARIO,FARMA,"463639,4",0,0,0,0,0,"463639,4"
N,2025-mar,RODOVIARIO,FARMA,"167403,46",0,0,0,0,0,"167403,46"
N,2025-mar,RODOVIARIO,INTEC,"368,93",0,0,0,0,0,"368,93"
N,2025-mar,RODOVIARIO,INTEC,"1644534,5",0,0,0,0,0,"1644534,47"
N,2025-mar,RODOVIARIO,FARMA,"81351,7",0,0,0,0,0,"81351,7"
N,2025-mar,RODOVIARIO,FARMA,"212828,59",0,0,0,0,0,"212828,59"
N,2025-mar,RODOVIARIO,INTEC,"9324,05",0,0,0,0,0,"9324,05"
N,2025-fev,RODOVIARIO,INTEC,"395183,74",0,0,0,0,0,"395183,74"
N,2025-mar,RODOVIARIO,INTEC,"11187,96",0,0,0,0,0,"11187,96"
N,2025-mar,RODOVIARIO,INTEC,"2840,97",0,0,0,0,0,"2840,97"
N,2025-mar,RODOVIARIO,FARMA,350088,0,0,0,0,0,350088
N,2025-mar,RODOVIARIO,FARMA,0,"R$142,10",0,0,0,0,"142,1"
N,2025-fev,RODOVIARIO,FARMA,"252134,99",0,0,0,0,0,"252134,99"
N,2025-mar,RODOVIARIO,FARMA,"32559,56",0,0,0,0,0,"32559,56"
N,2025-mar,RODOVIARIO,INTEC,"1581,56",0,0,0,0,0,"1581,56"
N,2025-mar,RODOVIARIO,INTEC,"7340,77",0,0,0,0,0,"7340,77"
N,2025-mar,RODOVIARIO,INTEC,0,"R$123,91",0,0,0,0,"123,91"
N,2025-mar,RODOVIARIO,INTEC,"61241,59",0,0,0,0,0,"61241,59"
S,2025-mar,RODOVIARIO,INTEC,"1381005,7",0,0,0,0,0,"1381005,75"
S,2025-mar,RODOVIARIO,INTEC,"17012,6",0,0,0,0,0,"17012,6"
S,2025-mar,RODOVIARIO,INTEC,"113,64",0,0,0,0,0,"113,64"
S,2025-mar,RODOVIARIO,INTEC,1946281,0,0,0,0,0,"1946280,97"
S,2025-mar,RODOVIARIO,INTEC,0,0,0,0,"772826,04",0,"772826,04"
S,2025-mar,RODOVIARIO,INTEC,"3388352,1",0,0,0,0,0,"3388352,12"
N,2025-mar,RODOVIARIO,INTEC,0,"R$134,74",0,0,0,0,"134,74"
N,2025-mar,RODOVIARIO,INTEC,"473551,32",0,0,0,0,0,"473551,32"
N,2025-mar,RODOVIARIO,INTEC,"13260,26",0,0,0,0,0,"13260,26"
N,2025-mar,RODOVIARIO,FARMA,"127150,29",0,0,0,0,0,"127150,29"
N,2025-mar,RODOVIARIO,INTEC,"482,08",0,0,0,0,0,"482,08"
N,2025-mar,RODOVIARIO,FARMA,"216748,9",0,0,0,0,0,"216748,9"
N,2025-mar,RODOVIARIO,FARMA,"14975,44",0,0,0,0,0,"14975,44"
N,2025-mar,RODOVIARIO,INTEC,"424557,93",0,0,0,0,0,"424557,93"
N,2025-mar,RODOVIARIO,INTEC,0,"R$ 1.923,94",0,0,0,0,"1923,94"
N,2025-mar,RODOVIARIO,INTEC,"1076,73",0,0,0,0,0,"1076,73"
N,2025-mar,RODOVIARIO,FARMA,"187589,99",0,0,0,0,0,"187589,99"
N,2025-mar,RODOVIARIO,FARMA,0,"R$ 2.816,65",0,0,0,0,"2816,65"
N,2025-mar,RODOVIARIO,INTEC,"262423,32",0,0,0,0,0,"262423,32"
N,2025-mar,RODOVIARIO,FARMA,"1952,62",0,0,0,0,0,"1952,62"
S,2025-jan,RODOVIARIO,INTEC,"2167735,9",0,0,0,0,0,"2167735,9"
N,2025-mar,RODOVIARIO,INTEC,"166756,96",0,0,0,0,0,"166756,96"
N,2025-mar,RODOVIARIO,INTEC,"707,07",0,0,0,0,0,"707,07"
N,2025-mar,RODOVIARIO,FARMA,"927599,85",0,0,0,0,0,"927599,85"
N,2025-mar,RODOVIARIO,INTEC,"12542,87",0,0,0,0,0,"12542,87"
N,2025-mar,RODOVIARIO,INTEC,0,"R$ 310,46",0,0,0,0,"310,46"
N,2025-mar,RODOVIARIO,INTEC,0,"R$ 5.393,78",0,0,0,0,"5393,78"
N,2025-mar,RODOVIARIO,INTEC,"21753,6",0,0,0,0,0,"21753,6"
N,2025-mar,RODOVIARIO,INTEC,"6378,85",0,0,0,0,0,"6378,85"
N,2025-mar,RODOVIARIO,FARMA,"326118,8",0,0,0,0,0,"326118,8"
N,2025-mar,RODOVIARIO,INTEC,"169489,22",0,0,0,0,0,"169489,22"
N,2025-mar,RODOVIARIO,INTEC,"41220,07",0,0,0,0,0,"41220,07"
N,2025-mar,RODOVIARIO,INTEC,"224476,06",0,0,0,0,0,"224476,06"
N,2025-mar,RODOVIARIO,INTEC,"126451,89",0,0,0,0,0,"126451,89"
N,2025-mar,RODOVIARIO,FARMA,"108,05",0,0,0,0,0,"108,05"
N,2025-mar,RODOVIARIO,FARMA,"35402,43",0,0,0,0,0,"35402,43"
N,2025-mar,RODOVIARIO,FARMA,0,"R$ 856,84",0,0,0,0,"856,84"
N,2025-fev,AEREO,INTEC,"228,67",0,0,0,0,0,"228,67"
N,2025-fev,RODOVIARIO,FARMA,"412785,35",0,0,0,0,0,"412785,35"
N,2025-mar,RODOVIARIO,FARMA,"495533,62",0,0,0,0,0,"495533,62"
N,2025-mar,RODOVIARIO,FARMA,"89843,69",0,0,0,0,0,"89843,69"
N,2025-mar,RODOVIARIO,INTEC,"58,35",0,0,0,0,0,"58,35"
N,2025-mar,RODOVIARIO,INTEC,0,"R$ 5.354,73",0,0,0,0,"5354,73"
N,2025-mar,RODOVIARIO,INTEC,"2958,44",0,0,0,0,0,"2958,44"
N,2025-mar,RODOVIARIO,INTEC,"116,7",0,0,0,0,0,"116,7"
N,2025-mar,RODOVIARIO,INTEC,"37719,89",0,0,0,0,0,"37719,89"
N,2025-mar,RODOVIARIO,INTEC,"111888,88",0,0,0,0,0,"111888,88"
N,2025-mar,RODOVIARIO,INTEC,"357774,37",0,0,0,0,0,"357774,37"
N,2025-mar,RODOVIARIO,FARMA,"9879,65",0,0,0,0,0,"9879,65"
N,2025-mar,RODOVIARIO,FARMA,"46602,67",0,0,0,0,0,"46602,67"
N,2025-mar,RODOVIARIO,FARMA,"501756,63",0,0,0,0,0,"501756,63"
N,2025-mar,RODOVIARIO,INTEC,0,"R$804,39",0,0,0,0,"804,39"
N,2025-mar,RODOVIARIO,FARMA,0,"R$ 1.735,87",0,0,0,0,"1735,87"
N,2025-mar,RODOVIARIO,FARMA,"240704,75",0,0,0,0,0,"240704,75"
N,2025-mar,RODOVIARIO,FARMA,0,"R$ 1.729,92",0,0,0,0,"1729,92"
N,2025-mar,RODOVIARIO,FARMA,"123601,55",0,0,0,0,0,"123601,55"
N,2025-mar,RODOVIARIO,INTEC,4117,0,0,0,0,0,4117
N,2025-mar,RODOVIARIO,INTEC,"124701,76",0,0,0,0,0,"124701,76"
N,2025-mar,RODOVIARIO,INTEC,"121890,18",0,0,0,0,0,"121890,18"
N,2025-mar,RODOVIARIO,FARMA,"503843,79",0,0,0,0,0,"503843,79"
N,2025-mar,RODOVIARIO,INTEC,"62018,4",0,0,0,0,0,"62018,4"
N,2025-mar,RODOVIARIO,INTEC,0,"R$8.750,00",0,0,0,0,8750
N,2025-mar,RODOVIARIO,FARMA,"1654,11",0,0,0,0,0,"1654,11"
N,2025-mar,RODOVIARIO,FARMA,"5698,98",0,0,0,0,0,"5698,98"
N,2025-mar,RODOVIARIO,INTEC,"576243,47",0,0,0,0,0,"576243,47"
N,2025-fev,RODOVIARIO,FARMA,"148701,86",0,0,0,0,0,"148701,86"
N,2025-mar,RODOVIARIO,FARMA,"270378,47",0,0,0,0,0,"270378,47"
N,2025-mar,RODOVIARIO,FARMA,0,"R$3.766,55",0,0,0,0,"3766,55"
N,2025-mar,RODOVIARIO,FARMA,"33168,38",0,0,0,0,0,"33168,38"
N,2025-mar,RODOVIARIO,FARMA,"202455,47",0,0,0,0,0,"202455,47"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$160.895,00",0,0,0,160895
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$115.489,30",0,0,0,"115489,3"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$ 58.191,39",0,0,0,"58191,39"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$266.390,40",0,0,0,"266390,4"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$46.399,79",0,0,0,"46399,79"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$81.688,57",0,0,0,"81688,57"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$602.183,20",0,0,0,"602183,2"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$222.109,00",0,0,0,222109
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$47.965,12",0,0,0,"47965,12"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$278.228,80",0,0,0,"278228,8"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$69.787,37",0,0,0,"69787,37"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$56.651,29",0,0,0,"56651,29"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$197,67",0,0,0,"197,67"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$1.782,50",0,0,0,"1782,5"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$842,78",0,0,0,"842,78"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$509,03",0,0,0,"509,03"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 50.194,50",0,0,0,"50194,5"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 294.906,70",0,0,0,"294906,7"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$188.753,00",0,0,0,188753
N,2025-jan,RODOVIARIO,INTEC,"623,31",0,0,0,0,0,"623,31"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 890.160,74",0,0,0,"890160,74"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$124.068,10",0,0,0,"124068,1"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$5.502,83",0,0,0,"5502,83"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$49.700,85",0,0,0,"49700,85"
N,2025-fev,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 2.267,60",0,0,"2267,6"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$193.492,80",0,0,0,"193492,8"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$102.490,40",0,0,0,"102490,4"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$42.051,28",0,0,0,"42051,28"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$134.307,90",0,0,0,"134307,9"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$151.264,20",0,0,0,"151264,2"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 5.932,36",0,0,0,"5932,36"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$229.459,70",0,0,0,"229459,7"
N,2025-jan,RODOVIARIO,INTEC,"126635,39",0,0,0,0,0,"126635,39"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$47.046,80",0,0,0,"47046,8"
N,2025-jan,RODOVIARIO,INTEC,"93294,11",0,0,0,0,0,"93294,11"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$234.357,90",0,0,0,"234357,9"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 262.978,37",0,0,0,"262978,37"
N,2025-jan,RODOVIARIO,INTEC,"21496,82",0,0,0,0,0,"21496,82"
N,2025-jan,RODOVIARIO,INTEC,"24027,49",0,0,0,0,0,"24027,49"
N,2025-fev,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 10.281,50",0,0,"10281,5"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 166.544,70",0,0,0,"166544,7"
N,2025-jan,RODOVIARIO,INTEC,"42560,88",0,0,0,0,0,"42560,88"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 526.070,10",0,0,0,"526070,1"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 44.326,43",0,0,0,"44326,43"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$41.828,18",0,0,0,"41828,18"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$661.433,50",0,0,0,"661433,5"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$30.248,23",0,0,0,"30248,23"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$434.227,80",0,0,0,"434227,8"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$421.992,90",0,0,0,"421992,9"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$2.546,16",0,0,0,"2546,16"
N,2025-jan,RODOVIARIO,INTEC,"443123,88",0,0,0,0,0,"443123,88"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$486.076,30",0,0,0,"486076,3"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$62.732,26",0,0,0,"62732,26"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$422.267,90",0,0,0,"422267,9"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 241.367,19",0,0,0,"241367,19"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$606.440,30",0,0,0,"606440,3"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 8.410,24",0,0,0,"8410,24"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$ 657.690,30",0,0,0,"657690,3"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$7.557,23",0,0,0,"7557,23"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$26.619,00",0,0,0,26619
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$8.755,40",0,0,0,"8755,4"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$123.887,60",0,0,0,"123887,6"
N,2025-fev,ARMAZENAGEM,FARMA,0,0,"R$122.232,50",0,0,0,"122232,5"
N,2025-fev,AEREO,INTEC,"5011,83",0,0,0,0,0,"5011,83"
N,2025-fev,AEREO,INTEC,"10909,03",0,0,0,0,0,"10909,03"
N,2025-fev,AEREO,FARMA,"135710,9",0,0,0,0,0,"135710,9"
N,2025-fev,RODOVIARIO,INTEC,"958,77",0,0,0,0,0,"958,77"
N,2025-fev,AEREO,FARMA,"221568,55",0,0,0,0,0,"221568,55"
N,2025-fev,AEREO,FARMA,"27019,83",0,0,0,0,0,"27019,83"
N,2025-fev,AEREO,INTEC,"1582,35",0,0,0,0,0,"1582,35"
S,2025-jan,AEREO,INTEC,"57763,67",0,0,0,0,0,"57763,67"
N,2025-fev,AEREO,INTEC,"174,25",0,0,0,0,0,"174,25"
N,2025-fev,AEREO,INTEC,"174,89",0,0,0,0,0,"174,89"
N,2025-fev,AEREO,INTEC,"20935,38",0,0,0,0,0,"20935,38"
S,2025-fev,AEREO,INTEC,"682078,28",0,0,0,0,0,"682078,28"
